restaurant_id,restaurant_name,city,cuisine,review_id,text,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
66,Express's Italian Eatery,Lucknow,Chinese,66_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
66,Express's Italian Eatery,Lucknow,Chinese,66_2,"Decent Chinese food. The pizza was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
67,Golden Spot,Kolkata,Thai,67_0,Excellent service and quick delivery. The burger is a must-try.,0.5719,0.316,0.0,0.684,Positive
67,Golden Spot,Kolkata,Thai,67_1,Average place for a quick meal. momos was acceptable.,0.3182,0.247,0.0,0.753,Positive
67,Golden Spot,Kolkata,Thai,67_2,Great ambiance and friendly staff. Highly recommend the dosa.,0.8777,0.627,0.0,0.373,Positive
68,Flavors Point,Pune,Street Food,68_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
68,Flavors Point,Pune,Street Food,68_1,Average place for a quick meal. momos was acceptable.,0.3182,0.247,0.0,0.753,Positive
68,Flavors Point,Pune,Street Food,68_2,Nothing special but not bad either. Typical Street Food fare.,0.4847,0.282,0.122,0.597,Positive
69,Express's Cafe Delight,Jaipur,Italian,69_0,The momos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
69,Express's Cafe Delight,Jaipur,Italian,69_1,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
69,Express's Cafe Delight,Jaipur,Italian,69_2,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
70,Golden Story,Chennai,North Indian,70_0,Best North Indian restaurant in Chennai. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
70,Golden Story,Chennai,North Indian,70_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
70,Golden Story,Chennai,North Indian,70_2,Amazing North Indian food! The dosa was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
71,Corner's Italian Zone,Kolkata,Continental,71_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
71,Corner's Italian Zone,Kolkata,Continental,71_1,"Decent Continental food. The sushi was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
71,Corner's Italian Zone,Kolkata,Continental,71_2,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
72,Classic Garden,Jaipur,South Indian,72_0,Expected better South Indian food. Very underwhelming.,0.4404,0.326,0.0,0.674,Positive
72,Classic Garden,Jaipur,South Indian,72_1,Disappointing experience. The biryani was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
72,Classic Garden,Jaipur,South Indian,72_2,The butter chicken tasted stale. Hygiene standards need improvement.,0.4588,0.273,0.0,0.727,Positive
73,Cafe's Desserts Spot,Delhi,North Indian,73_0,Poor service and the noodles was nothing special.,-0.6551,0.0,0.472,0.528,Negative
73,Cafe's Desserts Spot,Delhi,North Indian,73_1,Amazing North Indian food! The dosa was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
73,Cafe's Desserts Spot,Delhi,North Indian,73_2,Great ambiance and friendly staff. Highly recommend the dal makhani.,0.8777,0.59,0.0,0.41,Positive
74,Garden's Mexican Kitchen,Kolkata,Mexican,74_0,The fried rice was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
74,Garden's Mexican Kitchen,Kolkata,Mexican,74_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
74,Garden's Mexican Kitchen,Kolkata,Mexican,74_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
75,Heritage's Street Food Bites,Pune,Italian,75_0,Loved the pizza. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
75,Heritage's Street Food Bites,Pune,Italian,75_1,Best Italian restaurant in Pune. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
75,Heritage's Street Food Bites,Pune,Italian,75_2,Excellent service and quick delivery. The noodles is a must-try.,0.5719,0.316,0.0,0.684,Positive
76,Taste's South Indian Hub,Delhi,Chinese,76_0,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
76,Taste's South Indian Hub,Delhi,Chinese,76_1,Great ambiance and friendly staff. Highly recommend the burger.,0.8777,0.627,0.0,0.373,Positive
76,Taste's South Indian Hub,Delhi,Chinese,76_2,Excellent service and quick delivery. The curry is a must-try.,0.5719,0.316,0.0,0.684,Positive
77,Heritage's Fast Food House,Chennai,Continental,77_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
77,Heritage's Fast Food House,Chennai,Continental,77_1,Disappointing experience. The paneer tikka was cold and bland.,-0.4939,0.0,0.286,0.714,Negative
77,Heritage's Fast Food House,Chennai,Continental,77_2,Nothing special but not bad either. Typical Continental fare.,0.4847,0.304,0.131,0.564,Positive
78,Kitchen's Japanese Point,Bangalore,North Indian,78_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
78,Kitchen's Japanese Point,Bangalore,North Indian,78_1,Outstanding quality. The biryani exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
78,Kitchen's Japanese Point,Bangalore,North Indian,78_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
79,Kitchen's Desserts Express,Kolkata,Street Food,79_0,Great ambiance and friendly staff. Highly recommend the burger.,0.8777,0.627,0.0,0.373,Positive
79,Kitchen's Desserts Express,Kolkata,Street Food,79_1,Best Street Food restaurant in Kolkata. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
79,Kitchen's Desserts Express,Kolkata,Street Food,79_2,Best Street Food restaurant in Kolkata. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
80,Kitchen Express,Kolkata,Chinese,80_0,Poor service and the paneer tikka was nothing special.,-0.6551,0.0,0.434,0.566,Negative
80,Kitchen Express,Kolkata,Chinese,80_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
80,Kitchen Express,Kolkata,Chinese,80_2,Disappointing experience. The dal makhani was cold and bland.,-0.4939,0.0,0.286,0.714,Negative
81,Classic Junction,Hyderabad,Thai,81_0,Excellent service and quick delivery. The pasta is a must-try.,0.5719,0.316,0.0,0.684,Positive
81,Classic Junction,Hyderabad,Thai,81_1,Amazing Thai food! The pizza was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
81,Classic Junction,Hyderabad,Thai,81_2,Nothing special but not bad either. Typical Thai fare.,0.4847,0.304,0.131,0.564,Positive
82,Modern Tales,Bangalore,Mughlai,82_0,Cozy place with authentic Mughlai flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
82,Modern Tales,Bangalore,Mughlai,82_1,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
82,Modern Tales,Bangalore,Mughlai,82_2,Average place for a quick meal. kebab was acceptable.,0.3182,0.247,0.0,0.753,Positive
83,Classic Garden,Ahmedabad,Mughlai,83_0,Expected better Mughlai food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
83,Classic Garden,Ahmedabad,Mughlai,83_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
83,Classic Garden,Ahmedabad,Mughlai,83_2,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
84,Palace's Japanese Point,Ahmedabad,Mughlai,84_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
84,Palace's Japanese Point,Ahmedabad,Mughlai,84_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
84,Palace's Japanese Point,Ahmedabad,Mughlai,84_2,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
85,Corner's Continental Grill,Mumbai,Japanese,85_0,Cozy place with authentic Japanese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
85,Corner's Continental Grill,Mumbai,Japanese,85_1,The pizza was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
85,Corner's Continental Grill,Mumbai,Japanese,85_2,Excellent service and quick delivery. The pasta is a must-try.,0.5719,0.316,0.0,0.684,Positive
86,House Zone,Ahmedabad,Biryani,86_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
86,House Zone,Ahmedabad,Biryani,86_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
86,House Zone,Ahmedabad,Biryani,86_2,Loved the kebab. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
87,Garden Point,Ahmedabad,Biryani,87_0,Amazing Biryani food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
87,Garden Point,Ahmedabad,Biryani,87_1,Five stars for the momos and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
87,Garden Point,Ahmedabad,Biryani,87_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
88,Kitchen's Cafe Corner,Jaipur,Fast Food,88_0,"Decent Fast Food food. The paneer tikka was okay, nothing extraordinary.",0.2263,0.16,0.0,0.84,Positive
88,Kitchen's Cafe Corner,Jaipur,Fast Food,88_1,The paneer tikka was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
88,Kitchen's Cafe Corner,Jaipur,Fast Food,88_2,Great ambiance and friendly staff. Highly recommend the butter chicken.,0.8777,0.59,0.0,0.41,Positive
89,Palace Hub,Delhi,Street Food,89_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
89,Palace Hub,Delhi,Street Food,89_1,Average place for a quick meal. fried rice was acceptable.,0.3182,0.223,0.0,0.777,Positive
89,Palace Hub,Delhi,Street Food,89_2,"Decent Street Food food. The sushi was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
90,Cafe Garden,Mumbai,Street Food,90_0,Nothing special but not bad either. Typical Street Food fare.,0.4847,0.282,0.122,0.597,Positive
90,Cafe Garden,Mumbai,Street Food,90_1,Loved the curry. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
90,Cafe Garden,Mumbai,Street Food,90_2,Amazing Street Food food! The kebab was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
91,Golden's Mughlai Spot,Pune,Japanese,91_0,Best Japanese restaurant in Pune. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
91,Golden's Mughlai Spot,Pune,Japanese,91_1,Poor service and the curry was nothing special.,-0.6551,0.0,0.472,0.528,Negative
91,Golden's Mughlai Spot,Pune,Japanese,91_2,Average place for a quick meal. thali was acceptable.,0.3182,0.247,0.0,0.753,Positive
92,House's Street Food Garden,Bangalore,Fast Food,92_0,Five stars for the kebab and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
92,House's Street Food Garden,Bangalore,Fast Food,92_1,Cozy place with authentic Fast Food flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
92,House's Street Food Garden,Bangalore,Fast Food,92_2,Cozy place with authentic Fast Food flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
93,Kitchen's North Indian Junction,Mumbai,South Indian,93_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
93,Kitchen's North Indian Junction,Mumbai,South Indian,93_1,Great ambiance and friendly staff. Highly recommend the fried rice.,0.8777,0.59,0.0,0.41,Positive
93,Kitchen's North Indian Junction,Mumbai,South Indian,93_2,Poor service and the noodles was nothing special.,-0.6551,0.0,0.472,0.528,Negative
94,Fusion's Fast Food World,Lucknow,Chinese,94_0,Poor service and the dosa was nothing special.,-0.6551,0.0,0.472,0.528,Negative
94,Fusion's Fast Food World,Lucknow,Chinese,94_1,Excellent service and quick delivery. The paneer tikka is a must-try.,0.5719,0.291,0.0,0.709,Positive
94,Fusion's Fast Food World,Lucknow,Chinese,94_2,"Decent Chinese food. The noodles was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
95,Golden's Desserts House,Delhi,Mexican,95_0,Average at best. There are better Mexican places in Delhi.,0.7964,0.47,0.0,0.53,Positive
95,Golden's Desserts House,Delhi,Mexican,95_1,Great ambiance and friendly staff. Highly recommend the tacos.,0.8777,0.627,0.0,0.373,Positive
95,Golden's Desserts House,Delhi,Mexican,95_2,Outstanding quality. The fried rice exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
96,Kitchen's Continental Tales,Delhi,Fast Food,96_0,The sushi tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
96,Kitchen's Continental Tales,Delhi,Fast Food,96_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
96,Kitchen's Continental Tales,Delhi,Fast Food,96_2,Disappointing experience. The noodles was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
97,Classic's Chinese Tales,Jaipur,Chinese,97_0,Five stars for the curry and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
97,Classic's Chinese Tales,Jaipur,Chinese,97_1,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
97,Classic's Chinese Tales,Jaipur,Chinese,97_2,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
98,Flavors Kitchen,Bangalore,Japanese,98_0,Best Japanese restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
98,Flavors Kitchen,Bangalore,Japanese,98_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
98,Flavors Kitchen,Bangalore,Japanese,98_2,Nothing special but not bad either. Typical Japanese fare.,0.4847,0.304,0.131,0.564,Positive
99,Golden's Street Food Hub,Jaipur,Mexican,99_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
99,Golden's Street Food Hub,Jaipur,Mexican,99_1,Poor service and the sushi was nothing special.,-0.6551,0.0,0.472,0.528,Negative
99,Golden's Street Food Hub,Jaipur,Mexican,99_2,"Decent Mexican food. The biryani was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
100,Fusion's Continental Zone,Lucknow,Mexican,100_0,Expected better Mexican food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
100,Fusion's Continental Zone,Lucknow,Mexican,100_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
100,Fusion's Continental Zone,Lucknow,Mexican,100_2,Disappointing experience. The kebab was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
101,Taste Zone,Hyderabad,Thai,101_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
101,Taste Zone,Hyderabad,Thai,101_1,Great ambiance and friendly staff. Highly recommend the momos.,0.8777,0.627,0.0,0.373,Positive
101,Taste Zone,Hyderabad,Thai,101_2,Great ambiance and friendly staff. Highly recommend the burger.,0.8777,0.627,0.0,0.373,Positive
102,Garden's Mexican Zone,Delhi,North Indian,102_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
102,Garden's Mexican Zone,Delhi,North Indian,102_1,The burger was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
102,Garden's Mexican Zone,Delhi,North Indian,102_2,Average place for a quick meal. tacos was acceptable.,0.3182,0.247,0.0,0.753,Positive
103,Urban Spot,Ahmedabad,North Indian,103_0,Poor service and the noodles was nothing special.,-0.6551,0.0,0.472,0.528,Negative
103,Urban Spot,Ahmedabad,North Indian,103_1,Outstanding quality. The biryani exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
103,Urban Spot,Ahmedabad,North Indian,103_2,Disappointing experience. The curry was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
104,Urban's Japanese Grill,Chennai,Desserts,104_0,Loved the biryani. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
104,Urban's Japanese Grill,Chennai,Desserts,104_1,Great ambiance and friendly staff. Highly recommend the momos.,0.8777,0.627,0.0,0.373,Positive
104,Urban's Japanese Grill,Chennai,Desserts,104_2,Excellent service and quick delivery. The paneer tikka is a must-try.,0.5719,0.291,0.0,0.709,Positive
105,Palace's Fast Food Grill,Pune,Street Food,105_0,Five stars for the pasta and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
105,Palace's Fast Food Grill,Pune,Street Food,105_1,Best Street Food restaurant in Pune. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
105,Palace's Fast Food Grill,Pune,Street Food,105_2,Nothing special but not bad either. Typical Street Food fare.,0.4847,0.282,0.122,0.597,Positive
106,House's Desserts Express,Bangalore,Thai,106_0,Average at best. There are better Thai places in Bangalore.,0.7964,0.47,0.0,0.53,Positive
106,House's Desserts Express,Bangalore,Thai,106_1,Disappointing experience. The kebab was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
106,House's Desserts Express,Bangalore,Thai,106_2,Great ambiance and friendly staff. Highly recommend the momos.,0.8777,0.627,0.0,0.373,Positive
107,Royal Lounge,Mumbai,Biryani,107_0,Nothing special but not bad either. Typical Biryani fare.,0.4847,0.304,0.131,0.564,Positive
107,Royal Lounge,Mumbai,Biryani,107_1,Five stars for the curry and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
107,Royal Lounge,Mumbai,Biryani,107_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
108,Fusion's Thai Zone,Ahmedabad,Thai,108_0,"Decent Thai food. The curry was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
108,Fusion's Thai Zone,Ahmedabad,Thai,108_1,Poor service and the pasta was nothing special.,-0.6551,0.0,0.472,0.528,Negative
108,Fusion's Thai Zone,Ahmedabad,Thai,108_2,Poor service and the curry was nothing special.,-0.6551,0.0,0.472,0.528,Negative
109,Flavors's Continental Eatery,Jaipur,Thai,109_0,The thali tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
109,Flavors's Continental Eatery,Jaipur,Thai,109_1,Excellent service and quick delivery. The noodles is a must-try.,0.5719,0.316,0.0,0.684,Positive
109,Flavors's Continental Eatery,Jaipur,Thai,109_2,The noodles was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
110,Kitchen's Desserts Zone,Pune,Continental,110_0,Five stars for the thali and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
110,Kitchen's Desserts Zone,Pune,Continental,110_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
